price_in_rp,address,facilities,bedrooms,bathrooms,land_size_m2,building_size_m2,carports,certificate,electricity,maid_bedrooms,maid_bathrooms,floors,year_built,property_condition,building_orientation,garages,furnishing
785000000.0,"BSD City, Tangerang","masjid,  keamanan,  taman, track lari, tempat jemuran, jalur telepon, track lari,  jalur telepon",3.0,2.0,85.0,60.0,0,shm - sertifikat hak milik,1300 mah,0,0,2.0,2022.0,baru,utara,0,unfurnished
888000000.0,"BSD City, Tangerang"," track lari, kolam renang, jalur telepon, keamanan, keamanan, track lari,  kolam renang,  one gate system, tempat gym,  playground",3.0,2.0,60.0,66.0,1,shm - sertifikat hak milik,2200 mah,0,0,1.0,2022.0,baru,,1,unfurnished
10000000000.0,"BSD City, Tangerang"," lapangan voli, lapangan basket, lapangan bulu tangkis, keamanan, taman",5.0,4.0,435.0,438.0,2,shm - sertifikat hak milik,3500 mah,1,1,2.0,,bagus,barat,2,unfurnished
1750000000.0,"BSD City, Tangerang"," taman,  tempat gym, lapangan tenis, lapangan basket,  lapangan bulu tangkis, keamanan, akses parkir, keamanan,  kolam renang,  cctv, wastafel, taman,  one gate system,  playground",3.0,2.0,77.0,85.0,0,"lainnya (ppjb,girik,adat,dll)",2200 mah,0,0,2.0,2020.0,bagus,,0,unfurnished
2700000000.0,"BSD City, Tangerang"," lapangan voli,  tempat gym, lapangan basket, tempat jemuran, lapangan bulu tangkis,  kolam ikan,  track lari, keamanan, wastafel, taman,  one gate system",3.0,3.0,84.0,126.0,0,"lainnya (ppjb,girik,adat,dll)",2200 mah,1,1,2.0,2022.0,baru,,0,furnished
8250000000.0,"BSD City, Tangerang",kitchen set,4.0,4.0,450.0,750.0,0,shm - sertifikat hak milik,6600 mah,2,1,3.0,,bagus,,0,unfurnished
10700000000.0,"BSD City, Tangerang","lapangan bola,  pemanas air, tempat jemuran, lapangan bulu tangkis, kitchen set, keamanan, wastafel,  cctv, taman,  one gate system,  ac",4.0,4.0,396.0,250.0,0,"lainnya (ppjb,girik,adat,dll)",4400 mah,1,1,2.0,2022.0,baru,,0,semi furnished
1650000000.0,"BSD City, Tangerang"," track lari,  taman, tempat jemuran, jalur telepon, keamanan, track lari, tempat gym",2.0,2.0,60.0,73.0,1,"lainnya (ppjb,girik,adat,dll)",2200 mah,0,0,2.0,2020.0,bagus,timur,0,unfurnished
2500000000.0,"BSD City, Tangerang"," keamanan,  track lari, kolam renang, lapangan bola,  tempat gym, lapangan tenis,  track lari, taman,  lapangan basket",3.0,4.0,96.0,138.0,0,shm - sertifikat hak milik,3300 mah,1,1,2.0,2020.0,bagus,,0,unfurnished
6900000000.0,"BSD The Icon, Tangerang","masjid,  track lari,  taman, keamanan,  cctv,  jalur telepon",4.0,3.0,224.0,350.0,2,shm - sertifikat hak milik,7700 mah,1,1,3.0,2022.0,bagus sekali,selatan,0,semi furnished
1580000000.0,"BSD The Icon, Tangerang"," keamanan,  track lari,  masjid, ac,  kolam renang, taman",2.0,1.0,105.0,80.0,1,shm - sertifikat hak milik,2200 mah,1,1,1.0,,bagus,,0,semi furnished
7200000000.0,"BSD The Icon, Tangerang",cctv,4.0,4.0,224.0,350.0,2,shm - sertifikat hak milik,3500 mah,1,1,3.0,2022.0,baru,selatan,0,
4500000000.0,"BSD The Icon, Tangerang","keamanan, taman",4.0,3.0,187.0,220.0,0,shm - sertifikat hak milik,lainnya mah,1,1,2.0,,baru,,0,
7200000000.0,"BSD The Icon, Tangerang","keamanan, keamanan, taman",4.0,4.0,247.0,360.0,1,shm - sertifikat hak milik,2200 mah,1,1,2.0,,baru,,0,
2100000000.0,"BSD The Icon, Tangerang","keamanan, taman",3.0,2.0,119.0,79.0,1,,2200 mah,0,0,2.0,,bagus,,0,unfurnished
3700000000.0,"BSD The Icon, Tangerang"," track lari, keamanan, keamanan,  kolam renang, track lari, taman",3.0,3.0,200.0,175.0,1,shm - sertifikat hak milik,2200 mah,1,1,2.0,2012.0,bagus,utara,1,unfurnished
2400000000.0,"BSD The Icon, Tangerang","tempat jemuran, kitchen set, keamanan, wastafel, track lari, taman,  one gate system,  playground",3.0,3.0,128.0,100.0,0,shm - sertifikat hak milik,2200 mah,1,1,2.0,,bagus,,0,unfurnished
3500000000.0,"BSD Kencana Loka, Tangerang","masjid,  taman, lapangan tenis, tempat jemuran, jalur telepon, kitchen set, keamanan, ac, track lari,  akses parkir,  one gate system,  playground",3.0,3.0,144.0,180.0,1,shm - sertifikat hak milik,4400 mah,1,1,2.0,2009.0,sudah renovasi,selatan,0,semi furnished
2200000000.0,"BSD Kencana Loka, Tangerang"," ac, masjid,  keamanan,  track lari,  taman, jalur telepon, keamanan,  masjid, ac, track lari, taman",3.0,2.0,188.0,195.0,1,shm - sertifikat hak milik,3500 mah,1,1,2.0,2015.0,bagus sekali,timur,1,semi furnished
4800000000.0,"BSD Kencana Loka, Tangerang",keamanan,5.0,5.0,300.0,400.0,1,shm - sertifikat hak milik,lainnya mah,0,0,2.0,,bagus,,0,
2900000000.0,"BSD Kencana Loka, Tangerang","jalur telepon, taman, ac",6.0,4.0,200.0,290.0,1,shm - sertifikat hak milik,3500 mah,0,0,2.0,,bagus,,0,
1300000000.0,"BSD Kencana Loka, Tangerang","playground,  taman, tempat jemuran, jalur telepon, kitchen set, wastafel, track lari, taman,  ac",3.0,1.0,84.0,70.0,1,shm - sertifikat hak milik,2200 mah,0,0,1.0,,bagus,,0,semi furnished
2950000000.0,"BSD Kencana Loka, Tangerang","taman, tempat jemuran",3.0,3.0,150.0,230.0,1,shm - sertifikat hak milik,3500 mah,1,1,1.0,,,,1,
2900000000.0,"BSD Kencana Loka, Tangerang",tempat jemuran,6.0,4.0,200.0,290.0,0,shm - sertifikat hak milik,3500 mah,0,0,2.0,,bagus,,0,
1500000000.0,"BSD Kencana Loka, Tangerang","track lari, taman, track lari,  keamanan",2.0,2.0,72.0,80.0,1,"lainnya (ppjb,girik,adat,dll)",2200 mah,0,0,2.0,2017.0,bagus,,0,semi furnished
3200000000.0,"BSD Delatinos, Tangerang","masjid,  taman, tempat jemuran, jalur telepon, kitchen set, keamanan,  cctv, track lari,  one gate system,  playground",4.0,2.0,160.0,180.0,2,shm - sertifikat hak milik,3500 mah,2,1,2.0,2009.0,sudah renovasi,utara,0,semi furnished
11500000000.0,"BSD Delatinos, Tangerang"," ac,  taman, track lari, keamanan,  masjid,  cctv,  kolam renang,  jalur telepon",8.0,5.0,426.0,653.0,1,shm - sertifikat hak milik,10600 mah,1,1,3.0,2016.0,sudah renovasi,utara,1,furnished
2850000000.0,"BSD Delatinos, Tangerang",keamanan,5.0,4.0,162.0,120.0,1,shm - sertifikat hak milik,2200 mah,1,1,2.0,,bagus,,0,
2990000000.0,"BSD Delatinos, Tangerang",keamanan,4.0,3.0,144.0,250.0,1,shm - sertifikat hak milik,2200 mah,0,0,2.0,,bagus,,0,
3300000000.0,"BSD Delatinos, Tangerang","keamanan, ac",4.0,1.0,176.0,290.0,0,shm - sertifikat hak milik,4400 mah,1,1,2.0,2018.0,bagus,,1,semi furnished
2000000000.0,"BSD Delatinos, Tangerang"," ac,  track lari,  taman, tempat jemuran, jalur telepon, keamanan, ac,  masjid, wastafel,  cctv, track lari",2.0,2.0,96.0,100.0,1,"lainnya (ppjb,girik,adat,dll)",2200 mah,0,0,2.0,2019.0,bagus,selatan,0,unfurnished
3750000000.0,"BSD Delatinos, Tangerang"," keamanan,  track lari, ac, ac, track lari,  kolam renang, taman",4.0,4.0,163.0,278.0,2,shm - sertifikat hak milik,3500 mah,1,1,3.0,,bagus,selatan,0,semi furnished
14000000000.0,"BSD Delatinos, Tangerang"," ac,  keamanan,  track lari, kolam renang,  taman, jalur telepon, keamanan, ac,  kolam renang, track lari, taman,  jalur telepon",6.0,6.0,399.0,725.0,2,shm - sertifikat hak milik,lainnya mah,2,1,3.0,,bagus,,1,semi furnished
2790000000.0,"BSD Delatinos, Tangerang","wastafel, taman,  track lari, keamanan,  cctv,  akses parkir,  lapangan voli, lapangan tenis, kitchen set,  playground, masjid,  taman, lapangan bola,  tempat gym, tempat jemuran,  lapangan bulu tangkis,  kolam renang,  one gate system,  tempat laundry,  lapangan basket",,,144.0,275.0,2,shm - sertifikat hak milik,2200 mah,0,0,1.0,2017.0,sudah renovasi,,0,semi furnished
2500000000.0,"Cikupa Citra Raya, Tangerang","taman, ac,  keamanan",3.0,3.0,160.0,200.0,0,shm - sertifikat hak milik,5500 mah,0,0,2.0,,bagus sekali,,0,semi furnished
850000000.0,"Cikupa Citra Raya, Tangerang"," keamanan,  track lari, kolam renang, keamanan,  kolam renang, track lari, taman",3.0,2.0,90.0,66.0,2,shm - sertifikat hak milik,2200 mah,0,0,2.0,2013.0,bagus,,2,unfurnished
630000000.0,"Cikupa Citra Raya, Tangerang","keamanan, taman",2.0,2.0,72.0,40.0,0,shm - sertifikat hak milik,1300 mah,0,0,1.0,,bagus,,1,unfurnished
960000000.0,"Cikupa Citra Raya, Tangerang","keamanan, taman",2.0,1.0,119.0,62.0,0,shm - sertifikat hak milik,2200 mah,0,0,1.0,,bagus,,1,semi furnished
1060000000.0,"Cikupa Citra Raya, Tangerang","keamanan, taman",3.0,2.0,119.0,74.0,1,shm - sertifikat hak milik,1300 mah,0,0,1.0,,bagus,,1,unfurnished
1440000000.0,"Cikupa Citra Raya, Tangerang","keamanan, taman",4.0,2.0,164.0,100.0,1,shm - sertifikat hak milik,2200 mah,0,0,1.0,,,,1,unfurnished
525000000.0,"Cikupa Citra Raya, Tangerang","track lari, kitchen set, track lari, tempat jemuran",3.0,1.0,72.0,60.0,1,shm - sertifikat hak milik,1300 mah,0,0,2.0,2003.0,sudah renovasi,,0,unfurnished
1300000000.0,"Cikupa Citra Raya, Tangerang","keamanan, taman",4.0,2.0,120.0,180.0,0,shm - sertifikat hak milik,3500 mah,0,0,2.0,,bagus sekali,,0,semi furnished
975000000.0,"Cikupa Citra Raya, Tangerang"," track lari, keamanan, masjid",3.0,2.0,100.0,150.0,2,hgb - hak guna bangunan,2200 mah,0,0,2.0,2022.0,baru,,0,unfurnished
1750000000.0,"Cikupa Citra Raya, Tangerang"," taman, akses parkir, keamanan, track lari,  playground",3.0,2.0,200.0,150.0,0,shm - sertifikat hak milik,3500 mah,0,0,1.0,,bagus,,0,furnished
899000000.0,"Cikupa Citra Raya, Tangerang"," taman, tempat jemuran, akses parkir, keamanan, track lari, taman",3.0,1.0,136.0,93.0,1,shm - sertifikat hak milik,2200 mah,0,0,1.0,,bagus,,1,unfurnished
660000000.0,"Cikupa Citra Raya, Tangerang"," taman, akses parkir, keamanan, track lari",2.0,1.0,84.0,41.0,0,hgb - hak guna bangunan,2200 mah,0,0,1.0,,bagus,,1,unfurnished
1250000000.0,"Cikupa Citra Raya, Tangerang","taman,  kolam renang, track lari,  keamanan",3.0,3.0,128.0,135.0,2,hgb - hak guna bangunan,lainnya mah,0,0,2.0,,bagus sekali,,2,unfurnished
630000000.0,"Cikupa Citra Raya, Tangerang"," akses parkir, masjid,  lapangan voli,  taman, lapangan bola,  tempat gym, lapangan tenis, track lari,  lapangan bulu tangkis, keamanan,  track lari, keamanan,  masjid,  cctv, taman,  one gate system,  playground,  lapangan basket",3.0,2.0,96.0,120.0,2,shm - sertifikat hak milik,2200 mah,0,0,2.0,,bagus,selatan,1,unfurnished
385000000.0,"Cikupa Citra Raya, Tangerang","masjid,  track lari,  taman, keamanan, keamanan,  masjid, track lari, taman",2.0,1.0,72.0,22.0,0,shm - sertifikat hak milik,1300 mah,0,0,1.0,,bagus,,0,unfurnished
2500000000.0,"Cikupa Citra Raya, Tangerang"," track lari,  taman, keamanan, keamanan, ac, ac, track lari, taman",4.0,4.0,300.0,400.0,0,shm - sertifikat hak milik,5500 mah,0,0,2.0,,bagus,,2,furnished
771000000.0,"Cikupa Citra Raya, Tangerang","taman, keamanan,  playground, tempat jemuran",2.0,1.0,90.0,47.0,1,,2200 mah,0,0,1.0,2022.0,baru,,0,unfurnished
1180000000.0,"Cikupa Citra Raya, Tangerang","lapangan basket, tempat jemuran, keamanan, wastafel, taman",3.0,2.0,119.0,130.0,0,shm - sertifikat hak milik,2200 mah,0,0,2.0,2022.0,baru,,0,unfurnished
3000000000.0,"Cikupa Citra Raya, Tangerang","taman, tempat jemuran",3.0,2.0,150.0,150.0,0,shm - sertifikat hak milik,4400 mah,1,0,1.0,,bagus,,0,semi furnished
5000000000.0,"Cikupa Citra Raya, Tangerang","taman, tempat jemuran",5.0,4.0,389.0,520.0,0,shm - sertifikat hak milik,5500 mah,1,1,1.0,,bagus,,0,semi furnished
650000000.0,"Cikupa Citra Raya, Tangerang","jalur telepon, taman,  one gate system, keamanan",2.0,2.0,108.0,108.0,0,hgb - hak guna bangunan,1300 mah,0,0,1.0,,baru,,0,semi furnished
610000000.0,"Cikupa Citra Raya, Tangerang","jalur telepon, taman,  one gate system, keamanan",3.0,2.0,90.0,75.0,0,hgb - hak guna bangunan,2200 mah,0,0,1.0,,bagus,,0,semi furnished
3000000000.0,"Cikupa Citra Raya, Tangerang","jalur telepon, taman,  one gate system, keamanan",4.0,4.0,360.0,400.0,0,shm - sertifikat hak milik,4400 mah,1,1,2.0,,bagus,,0,
650000000.0,"Cikupa Citra Raya, Tangerang","track lari, taman, track lari,  keamanan",2.0,1.0,90.0,75.0,1,shm - sertifikat hak milik,2200 mah,0,0,1.0,2021.0,bagus,,0,unfurnished
650000000.0,"Cikupa Citra Raya, Tangerang","track lari, taman, track lari,  keamanan",2.0,1.0,90.0,75.0,1,shm - sertifikat hak milik,2200 mah,0,0,1.0,2021.0,bagus,,0,unfurnished
700000000.0,"Cikupa Citra Raya, Tangerang","jalur telepon, taman,  one gate system, keamanan",2.0,1.0,72.0,36.0,0,shm - sertifikat hak milik,2200 mah,0,0,1.0,,baru,,0,semi furnished
1100000000.0,"Cikupa Citra Raya, Tangerang","taman,  one gate system, keamanan",3.0,3.0,120.0,100.0,0,shm - sertifikat hak milik,2200 mah,1,1,2.0,,baru,,0,unfurnished
455000000.0,"Cikupa Citra Raya, Tangerang","lapangan bulu tangkis, tempat jemuran, keamanan, wastafel, taman",2.0,1.0,72.0,72.0,1,shm - sertifikat hak milik,1300 mah,0,0,1.0,2022.0,baru,utara,1,unfurnished
675000000.0,"Cikupa Citra Raya, Tangerang"," track lari, tempat jemuran, keamanan, keamanan, wastafel, track lari, taman,  playground",3.0,2.0,72.0,110.0,1,hgb - hak guna bangunan,2200 mah,0,0,2.0,2022.0,baru,timur,1,unfurnished
1350000000.0,"Cikupa Citra Raya, Tangerang","masjid,  track lari,  taman, tempat jemuran, keamanan, keamanan,  masjid, wastafel, track lari, taman,  playground",3.0,3.0,210.0,200.0,1,shm - sertifikat hak milik,2200 mah,0,0,2.0,2000.0,baru,timur,1,
685000000.0,"Cikupa Citra Raya, Tangerang"," taman, track lari, tempat jemuran, keamanan, keamanan, wastafel, track lari, taman, tempat gym,  playground",3.0,1.0,72.0,65.0,1,hgb - hak guna bangunan,2200 mah,0,0,1.0,2021.0,baru,selatan,1,unfurnished
610000000.0,"Cikupa Citra Raya, Tangerang","playground,  track lari, tempat jemuran, keamanan, keamanan, wastafel, track lari, taman",3.0,2.0,90.0,75.0,1,shm - sertifikat hak milik,2200 mah,0,0,1.0,1999.0,baru,selatan,1,unfurnished
2700000000.0,"BSD, Tangerang"," pemanas air, kitchen set, keamanan, wastafel,  cctv, taman,  one gate system",4.0,3.0,100.0,84.0,2,shm - sertifikat hak milik,2200 mah,0,0,3.0,,baru,timur laut,0,furnished
12000000000.0,"BSD, Tangerang"," keamanan,  track lari, ac,  cctv,  kolam renang, taman",5.0,7.0,300.0,480.0,2,shm - sertifikat hak milik,11000 mah,1,1,3.0,2022.0,baru,,2,
23000000000.0,"BSD, Tangerang"," keamanan,  track lari, ac,  cctv,  kolam renang, taman",5.0,7.0,558.0,760.0,3,shm - sertifikat hak milik,11000 mah,1,1,3.0,2022.0,baru,,2,
5700000000.0,"BSD, Tangerang","cctv,  kolam renang, taman,  keamanan",5.0,4.0,365.0,400.0,1,shm - sertifikat hak milik,4400 mah,1,1,1.0,2012.0,bagus,timur,0,unfurnished
2770000000.0,"BSD, Tangerang"," keamanan,  track lari, jalur telepon, keamanan, track lari,  kolam renang, taman",3.0,3.0,84.0,126.0,1,,2200 mah,0,0,3.0,2022.0,baru,selatan,0,furnished
3120000000.0,"BSD, Tangerang","keamanan, taman",3.0,3.0,128.0,144.0,0,"lainnya (ppjb,girik,adat,dll)",2200 mah,0,0,2.0,,bagus,,1,unfurnished
17000000000.0,"BSD, Tangerang"," taman, akses parkir, kitchen set, keamanan, wastafel,  kolam renang,  playground",6.0,5.0,396.0,396.0,2,shm - sertifikat hak milik,lainnya mah,0,0,2.0,,bagus,,2,semi furnished
17000000000.0,"BSD, Tangerang"," keamanan,  track lari, kolam renang, one gate system, kitchen set, keamanan, track lari, taman, tempat gym",5.0,5.0,396.0,465.0,2,,lainnya mah,0,0,3.0,,baru,,2,semi furnished
1360000000.0,"BSD, Tangerang","keamanan, taman",3.0,2.0,112.0,100.0,1,shm - sertifikat hak milik,2200 mah,0,0,2.0,,,,1,unfurnished
2800000000.0,"BSD, Tangerang","jalur telepon,  taman, tempat jemuran",3.0,3.0,84.0,126.0,0,shm - sertifikat hak milik,lainnya mah,0,0,3.0,,baru,tenggara,0,unfurnished
17000000000.0,"BSD, Tangerang"," taman, akses parkir, kitchen set, keamanan,  kolam renang,  playground",3.0,3.0,396.0,396.0,2,shm - sertifikat hak milik,lainnya mah,0,0,2.0,,bagus,,2,semi furnished
18000000000.0,"BSD, Tangerang"," taman, akses parkir, kitchen set, keamanan, wastafel,  cctv,  kolam renang,  ac,  playground",6.0,5.0,499.0,349.0,2,shm - sertifikat hak milik,lainnya mah,0,0,2.0,,,barat laut,2,semi furnished
18000000000.0,"BSD, Tangerang"," taman, akses parkir, kitchen set, keamanan, wastafel,  cctv,  kolam renang,  ac,  playground",6.0,5.0,499.0,349.0,2,shm - sertifikat hak milik,lainnya mah,0,0,2.0,,,barat laut,2,semi furnished
13700000000.0,"BSD, Tangerang","masjid,  taman, kitchen set, keamanan,  kolam renang,  cctv, wastafel,  akses parkir,  playground",5.0,4.0,18.0,22.0,1,,lainnya mah,0,0,2.0,,bagus,tenggara,0,semi furnished
1900000000.0,"BSD, Tangerang"," keamanan, cctv,  track lari,  taman, ac,  kolam renang,  jalur telepon",3.0,3.0,66.0,86.0,1,shm - sertifikat hak milik,2200 mah,0,0,2.0,,baru,selatan,0,furnished
2800000000.0,"BSD, Tangerang","keamanan, taman",4.0,4.0,157.0,270.0,0,shm - sertifikat hak milik,4400 mah,0,0,2.0,,bagus,,1,unfurnished
3120000000.0,"BSD, Tangerang","keamanan, taman",3.0,3.0,128.0,144.0,0,"lainnya (ppjb,girik,adat,dll)",2200 mah,0,0,2.0,,bagus,,1,unfurnished
1200000000.0,"BSD, Tangerang","keamanan, taman",2.0,2.0,72.0,71.0,0,shm - sertifikat hak milik,2200 mah,1,0,2.0,,,,1,unfurnished
1590000000.0,"BSD, Tangerang","keamanan, taman",4.0,3.0,90.0,126.0,1,shm - sertifikat hak milik,2200 mah,1,0,2.0,,bagus,,1,unfurnished
4000000000.0,"BSD, Tangerang","cctv, tempat jemuran, keamanan, wastafel,  cctv, taman,  one gate system,  playground",5.0,4.0,112.0,180.0,2,shm - sertifikat hak milik,lainnya mah,1,1,3.0,,baru,selatan,0,unfurnished
899000000.0,"BSD, Tangerang","keamanan, taman",2.0,2.0,83.0,50.0,0,shm - sertifikat hak milik,1300 mah,1,0,1.0,,bagus,,1,unfurnished
3200000000.0,"BSD, Tangerang"," ac,  keamanan,  track lari, cctv, jalur telepon, keamanan, ac,  cctv, track lari,  kolam renang, taman",4.0,3.0,169.0,200.0,2,shm - sertifikat hak milik,5500 mah,1,1,2.0,,bagus sekali,,0,semi furnished
1200000000.0,"BSD, Tangerang","keamanan, taman",3.0,2.0,80.0,80.0,1,shm - sertifikat hak milik,1300 mah,0,0,2.0,,bagus,,1,unfurnished
4680000000.0,"BSD, Tangerang","keamanan, taman",3.0,3.0,250.0,195.0,1,shm - sertifikat hak milik,2200 mah,0,0,2.0,,,,1,unfurnished
3120000000.0,"BSD, Tangerang","keamanan, taman",3.0,3.0,128.0,144.0,1,,4400 mah,0,0,2.0,,bagus,utara,1,unfurnished
796000000.0,"BSD, Tangerang"," ac,  keamanan,  taman, cctv, track lari, jalur telepon, keamanan, ac,  cctv, track lari,  kolam renang, taman",2.0,1.0,60.0,30.0,1,shm - sertifikat hak milik,1300 mah,0,0,1.0,2022.0,baru,,1,unfurnished
2700000000.0,"BSD, Tangerang"," pemanas air, taman, kitchen set, keamanan, wastafel,  cctv,  kolam renang,  one gate system, tempat gym,  playground",4.0,3.0,100.0,84.0,2,shm - sertifikat hak milik,2200 mah,0,0,3.0,,baru,timur laut,0,furnished
1000000000.0,"BSD, Tangerang"," keamanan, cctv,  taman, ac, ac, taman",3.0,2.0,61.0,69.0,2,shm - sertifikat hak milik,2200 mah,0,0,2.0,2021.0,baru,timur,2,unfurnished
2770000000.0,"BSD, Tangerang"," taman,  pemanas air, tempat jemuran, jalur telepon, akses parkir, kitchen set, keamanan, wastafel,  cctv, track lari,  kolam renang,  one gate system,  tempat laundry,  playground",4.0,3.0,84.0,126.0,1,shm - sertifikat hak milik,2200 mah,0,0,3.0,2022.0,baru,utara,0,furnished
13200000000.0,"BSD, Tangerang"," taman,  tempat gym, lapangan tenis,  pemanas air, tempat jemuran, jalur telepon, lapangan basket, akses parkir, kitchen set, keamanan,  track lari, wastafel,  cctv,  kolam renang,  one gate system,  ac,  tempat laundry,  playground",5.0,6.0,265.0,385.0,2,shm - sertifikat hak milik,7700 mah,1,1,3.0,2022.0,baru,utara,2,semi furnished
9790000000.0,"BSD, Tangerang"," taman,  tempat gym, lapangan tenis,  pemanas air, tempat jemuran, jalur telepon, lapangan basket, akses parkir, kitchen set, keamanan,  track lari, wastafel,  cctv,  kolam renang,  one gate system,  ac,  tempat laundry,  playground",4.0,6.0,200.0,358.0,2,shm - sertifikat hak milik,7700 mah,1,1,3.0,2022.0,baru,utara,2,semi furnished
13400000000.0,"BSD, Tangerang"," keamanan,  track lari, ac,  kolam renang, taman",4.0,5.0,264.0,485.0,2,shm - sertifikat hak milik,4400 mah,1,1,1.0,2022.0,baru,timur,2,unfurnished
6000000000.0,"BSD, Tangerang"," keamanan, cctv,  taman, ac,  kolam renang",4.0,5.0,136.0,242.0,0,shm - sertifikat hak milik,4400 mah,1,1,1.0,2022.0,baru,timur,2,unfurnished
1900000000.0,"BSD, Tangerang"," keamanan, track lari,  kolam renang,  cctv, taman",4.0,3.0,66.0,86.0,1,shm - sertifikat hak milik,2200 mah,0,0,2.0,2022.0,baru,timur,0,furnished
2350000000.0,"BSD, Tangerang"," taman, tempat jemuran, jalur telepon, kitchen set, keamanan, ac, taman,  one gate system",3.0,2.0,220.0,150.0,1,shm - sertifikat hak milik,5500 mah,1,1,1.0,1992.0,bagus,barat daya,1,
7800000000.0,"BSD, Tangerang"," keamanan,  track lari, jalur telepon, keamanan, track lari,  kolam renang, taman",4.0,4.0,180.0,280.0,2,shm - sertifikat hak milik,5500 mah,1,1,3.0,2020.0,bagus,utara,1,unfurnished
22000000000.0,"BSD, Tangerang","masjid,  track lari,  taman, keamanan,  cctv,  kolam renang,  ac,  jalur telepon",5.0,4.0,1649.0,1039.0,2,shm - sertifikat hak milik,11000 mah,1,1,2.0,2013.0,bagus,,2,unfurnished
6000000000.0,"BSD, Tangerang"," keamanan, cctv,  track lari,  taman, jalur telepon,  kolam renang",4.0,4.0,275.0,320.0,1,shm - sertifikat hak milik,4400 mah,0,0,2.0,2000.0,bagus sekali,barat,1,unfurnished
